@info
{
    "table":{
        "name":"train_stage1_2",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"784_stage3",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT,label:INTEGER
399,10284307,10284307#Shoplet,1
400,2470749,2470749#Shoplet,1
402,42539783,40952284#TigerDirect,0
404,42458909,42454666#TigerDirect,0
406,24192222,24192222#Music123,1
408,42556758,42556758#OneCall,1
410,41290836,41290836#TEKENVY,1
411,10299076,10299076#Circuit City,1
414,13029196,13029196#Shoplet,1
416,34940638,42909027#TigerDirect,0
417,41248739,21188292#UnbeatableSale.com,0
418,41260462,41260462#TEKENVY,1
420,42394309,42395534#TigerDirect,0
425,17376851,17376851#Shoplet,1
426,42458909,42458768#TigerDirect,0
427,40723877,40555908#TigerDirect,0
428,38773466,42587532#TigerDirect,0
429,15605066,41244461#Zoro,0
432,29565660,40753150#TigerDirect,0
434,40006053,42466000#TigerDirect,0
435,13360634,13360641#Wayfair,0
437,40899833,40520336#TigerDirect,0
438,40502184,40502184#Monoprice Inc,1
439,38296453,42456490#TigerDirect,0
440,12183997,12183997#Bic Warehouse,1
443,41234086,41234086#TEKENVY,1
445,24309403,24309403#Focus Camera,1
447,27684438,27684438#Music123,1
448,40438322,40491341#TigerDirect,0
450,41192603,41192603#TEKENVY,1
451,41869705,41000959#TigerDirect,0
454,40402384,40402384#OneCall,1
459,33946477,42880362#TigerDirect,0
462,41941863,41987638#Zoro,0
463,1030940,1030940#Walmart.com,1
468,35542435,29945338#UnbeatableSale.com,0
472,12022496,12021090#Wayfair,0
474,41493674,41493674#TEKENVY,1
475,38683265,42354064#TigerDirect,0
476,42488291,41608005#TigerDirect,0
478,40499959,40499959#Monoprice Inc,1
480,43140370,43140433#TigerDirect,0
485,10768702,11055547#Walmart.com,0
486,40623186,40623186#OneCall,1
490,22640122,11077941#Walmart.com,0
491,41778240,22301513#UnbeatableSale.com,0
492,40500729,40500729#Monoprice Inc,1
498,31319161,42397395#TigerDirect,0
503,43073527,43073064#Zoro,0
511,40717711,40717713#TigerDirect,0
513,40807967,40807967#TEKENVY,1
517,12081547,12081547#Tonzof,1
518,40251041,11961888#Wayfair,0
523,621665,621665#Walmart.com,1
525,24873302,24859877#UnbeatableSale.com,0
526,41013624,23145728#UnbeatableSale.com,0
527,17011902,40879084#Zoro,0
529,13376611,11090785#Walmart.com,0
530,12021021,12021015#Wayfair,0
531,42450957,40624682#TigerDirect,0
533,40623064,40623064#OneCall,1
537,42584716,42584716#TEKENVY,1
540,41961934,41961934#SF Planet,1
541,42018522,23145669#UnbeatableSale.com,0
544,42558437,42558437#TEKENVY,1
546,40871424,40871424#TEKENVY,1
550,41290775,41290775#TEKENVY,1
554,39370014,40305914#TigerDirect,0
555,41493758,41493758#TEKENVY,1
556,34920144,42397720#TigerDirect,0
557,41259436,41259436#TEKENVY,1
558,40992599,40988280#TigerDirect,0
559,41493896,41493896#TEKENVY,1
562,10284306,11050032#Walmart.com,0
563,40501215,40501215#Monoprice Inc,1
564,41075405,39149986#TigerDirect,0
565,14235504,14235504#Circuit City,1
568,34927209,40594540#TigerDirect,0
569,41253378,40717688#TigerDirect,0
570,15406475,15406475#Mega Retail Store,1
573,42523485,42523485#US Micro,1
580,3576486,3576486#UnbeatableSale.com,1
583,692074,692074#Walmart.com,1
585,42464247,42491482#TigerDirect,0
588,38761851,41164377#TigerDirect,0
589,26967749,42462592#TigerDirect,0
591,41053677,41053677#US Micro,1
594,42509881,42509881#TEKENVY,1
596,41491491,41491491#Focus Camera,1
598,41194851,41194851#TEKENVY,1
601,31417224,41073664#TigerDirect,0
602,41075450,42488295#TigerDirect,0
603,40276153,40713797#TigerDirect,0
604,17325919,17325919#Shoplet,1
605,40136830,42585499#TigerDirect,0
607,15734498,15734498#Tech For Less Inc,1
608,35963256,41487476#TigerDirect,0
609,42464324,42455329#TigerDirect,0
611,40502527,40502527#Monoprice Inc,1
612,41033574,41034392#TigerDirect,0
613,39149975,39946715#TigerDirect,0
616,838401,838401#Walmart.com,1
617,33695090,40322136#TigerDirect,0
618,40623404,40623404#OneCall,1
619,42396579,41516018#TigerDirect,0
621,40502002,40502002#Monoprice Inc,1
622,1604638,1604638#Walmart.com,1
630,1988612,1988612#Walmart.com,1
631,42394509,40741340#TigerDirect,0
633,40605533,40372252#TigerDirect,0
634,43113691,43113691#TEKENVY,1
635,41446089,22003784#UnbeatableSale.com,0
636,41870225,40751294#Zoro,0
638,41822368,23134217#UnbeatableSale.com,0
640,10760273,10760273#Shoplet,1
641,14554424,14554424#Shoplet,1
643,29896910,29896910#Tech For Less Inc,1
644,13056496,13056496#Shoplet,1
645,41998890,42023313#Zoro,0
649,41031823,41031823#TEKENVY,1
650,40897544,40897544#TEKENVY,1
652,41194072,41194072#TEKENVY,1
653,39675421,41869345#TigerDirect,0
654,13056426,13056426#Shoplet,1
655,15562610,15562610#UnbeatableSale.com,1
656,42525163,41895191#Zoro,0
658,42935084,42935084#TEKENVY,1
662,40623319,40623319#OneCall,1
664,40984206,40984206#TEKENVY,1
666,41745140,41745140#Focus Camera,1
667,40500249,40500249#Monoprice Inc,1
670,14658992,14658992#Circuit City,1
673,31394855,42623239#TigerDirect,0
675,34946130,40668437#TigerDirect,0
678,41464145,41464145#TEKENVY,1
680,19852739,19852739#Tech For Less Inc,1
683,42397488,42397915#TigerDirect,0
689,43041590,42949452#O.co,0
691,40500325,40500325#Monoprice Inc,1
692,40984307,40984307#TEKENVY,1
693,33994835,42019778#TigerDirect,0
694,37862538,37862538#Focus Camera,1
695,21552151,41209773#Zoro,0
698,40623227,40623227#OneCall,1
700,40984429,40984429#TEKENVY,1
701,41193577,41193577#TEKENVY,1
703,39343944,42467889#TigerDirect,0
704,26939727,26939727#Music123,1
705,42458909,42462389#TigerDirect,0
706,19500984,19500984#Circuit City,1
707,19212545,19212545#Shoplet,1
709,13056639,13056639#Shoplet,1
711,42935938,42968476#O.co,0
712,41260862,41260862#TEKENVY,1
713,42954107,42972955#O.co,0
716,25828480,25828480#Tech For Less Inc,1
722,41282644,40399162#TigerDirect,0
723,37832962,41288217#TigerDirect,0
724,22562359,21804233#UnbeatableSale.com,0
726,13212893,13212893#UnbeatableSale.com,1
727,41032245,41032245#TEKENVY,1
728,39752051,39752751#TigerDirect,0
734,40145575,11037321#Walmart.com,0
735,31393039,11056322#Walmart.com,0
739,42557856,42557856#TEKENVY,1
745,17396013,17396013#UnbeatableSale.com,1
746,40808041,40808041#TEKENVY,1
747,42354065,42354062#TigerDirect,0
748,14915547,14915547#Bic Warehouse,1
753,32514563,40314502#TigerDirect,0
755,40178276,40520670#TigerDirect,0
756,14944830,14944830#UnbeatableSale.com,1
757,42394391,42588577#TigerDirect,0
758,9203343,9203343#UnbeatableSale.com,1
761,39226036,39226036#Forza Sports,1
762,41122566,42403415#TigerDirect,0
763,34693906,42490691#TigerDirect,0
765,42396146,42397293#TigerDirect,0
766,15172670,15172670#UnbeatableSale.com,1
772,23144192,11049302#Walmart.com,0
773,41809637,41220259#TigerDirect,0
776,40871314,40871314#TEKENVY,1
779,12081378,12081378#Circuit City,1
780,11465438,11462750#Wayfair,0
781,42462601,42488230#TigerDirect,0
787,36107124,36107124#Perf-Moto,1
796,13212896,13212896#Mega Retail Store,1
797,41183218,41183218#TEKENVY,1
799,42398661,42395530#TigerDirect,0
800,31189385,40226276#TigerDirect,0
801,40897434,40897434#TEKENVY,1
805,39871548,40490486#TigerDirect,0
806,23047686,42464249#TigerDirect,0
808,14898802,14898802#Focus Camera,1
809,14587259,14587260#Wayfair,0
810,42559288,40680146#TigerDirect,0
813,34173522,34173522#Perf-Moto,1
815,32702766,41608017#TigerDirect,0
816,12081508,12081508#Circuit City,1
817,40607445,40607445#Monoprice Inc,1
820,41261203,41261203#TEKENVY,1
822,40871425,40871425#TEKENVY,1
823,40898986,40898986#TEKENVY,1
826,41490372,41490372#Focus Camera,1
827,40500556,40500556#Monoprice Inc,1
828,43006413,42975463#O.co,0
830,42462389,42464584#TigerDirect,0
831,40501659,40501659#Monoprice Inc,1
834,42458866,42464178#TigerDirect,0
837,40502421,40502421#Monoprice Inc,1
838,40987094,40987094#TEKENVY,1
841,40500426,40500426#Monoprice Inc,1
843,38140432,40226276#TigerDirect,0
844,15111286,15111286#Circuit City,1
846,40293991,38539307#TigerDirect,0
848,22251197,40911765#Zoro,0
850,16489780,16489780#Shoplet,1
851,40900485,40137677#TigerDirect,0
852,43039416,42946185#O.co,0
859,35596901,41885064#Zoro,0
860,1205628,1205628#Walmart.com,1
861,42536358,40952285#TigerDirect,0
866,40500340,40500340#Monoprice Inc,1
867,40668472,42856740#TigerDirect,0
868,41031253,41031253#TEKENVY,1
869,31152034,42392697#TigerDirect,0
871,40899138,40899138#TEKENVY,1
874,13070173,13070173#Circuit City,1
878,25394847,41520185#TigerDirect,0
882,34928261,40817991#TigerDirect,0
888,41475182,41475182#SF Planet,1
889,42491491,38527837#TigerDirect,0
891,42509773,42509773#TEKENVY,1
894,1170489,29783329#UnbeatableSale.com,0
895,40501217,40501217#Monoprice Inc,1
897,34939688,40293923#TigerDirect,0
898,40438269,42579297#TigerDirect,0
900,32513896,23145678#UnbeatableSale.com,0
901,41259347,41259347#TEKENVY,1
905,9863374,9863374#UnbeatableSale.com,1
906,23744719,23744719#Focus Camera,1
907,42455332,42462484#TigerDirect,0
909,41931016,41957522#Zoro,0
910,41001312,42495881#TigerDirect,0
911,42553105,42465866#TigerDirect,0
912,41234131,41234131#TEKENVY,1
914,15862718,15862718#Circuit City,1
915,42942455,42967523#O.co,0
916,13219528,13219528#Circuit City,1
918,3619865,3619865#Shoplet,1
919,42955016,42990513#O.co,0
920,22651382,22440330#UnbeatableSale.com,0
921,39948288,42396161#TigerDirect,0
923,39752779,39753486#TigerDirect,0
926,11080921,11080920#Walmart.com,0
928,41243849,41243849#OneCall,1
929,42951054,42948812#O.co,0
930,40500602,40500602#Monoprice Inc,1
931,10842913,11004279#Walmart.com,0
933,41193300,41193300#TEKENVY,1
934,40500778,40500778#Monoprice Inc,1
936,43095482,43095482#Focus Camera,1
937,11462710,11462708#Wayfair,0
938,37688626,37688626#Tech For Less Inc,1
939,41942121,41987843#Zoro,0
941,40501568,40501568#Monoprice Inc,1
942,32548516,22025763#UnbeatableSale.com,0
945,19311062,19311062#Shoplet,1
947,40501906,40501906#Monoprice Inc,1
950,42988524,42988524#O.co,1
951,41534010,40741336#TigerDirect,0
952,35845080,35845080#HappEshopper,1
953,36942141,43135529#TigerDirect,0
955,29565186,42451016#TigerDirect,0
956,41031673,41031673#TEKENVY,1
960,13077488,13077488#Circuit City,1
962,41493717,41493717#TEKENVY,1
966,41489609,41489609#Focus Camera,1
972,33834723,42397008#TigerDirect,0
973,26670437,26670437#Tech For Less Inc,1
974,3910268,3910268#Shoplet,1
975,39405700,39405700#OneCall,1
976,11084919,11084918#Walmart.com,0
979,17387578,17387578#Focus Camera,1
980,28829865,42397375#TigerDirect,0
983,42543969,42543969#US Micro,1
985,15118191,15118191#Tonzof,1
988,42397415,42394274#TigerDirect,0
989,41290859,41290859#OneCall,1
991,42679953,42679953#TEKENVY,1
994,23134170,23134571#UnbeatableSale.com,0
996,32528198,23146371#UnbeatableSale.com,0
997,22102076,22102125#UnbeatableSale.com,0
998,40500192,40500192#Monoprice Inc,1
1004,11926649,11926650#Wayfair,0
1006,19686619,19686619#Shoplet,1
1007,40438805,40438793#TigerDirect,0
1008,21068936,21068909#UnbeatableSale.com,0
1010,11068067,11068068#Walmart.com,0
1017,10978841,11985970#Walmart.com,0
1021,21618688,21618682#UnbeatableSale.com,0
1027,20630340,20630340#HappEshopper,1
1029,40281535,21130612#UnbeatableSale.com,0
1031,41193671,41193671#TEKENVY,1
1033,42464164,42462373#TigerDirect,0
1034,42949809,42952301#O.co,0
1036,11948133,11948132#Wayfair,0
1039,41073027,40839965#Zoro,0
1040,40817993,40700933#TigerDirect,0
1044,13056553,13056553#Shoplet,1
1045,41283100,42394349#TigerDirect,0
1047,41981139,41981139#SF Planet,1
1048,41349559,42397771#TigerDirect,0
1049,41493770,41493770#TEKENVY,1
1052,42609411,42609411#SF Planet,1
1053,872070,872070#Walmart.com,1
1054,34693906,41972416#TigerDirect,0
1055,32745667,42488491#TigerDirect,0
1058,34801580,23140769#UnbeatableSale.com,0
1060,41483056,40605393#TigerDirect,0
1061,42680060,42680060#TEKENVY,1
1063,42748093,42748093#HappEshopper,1
1064,40808042,40808042#TEKENVY,1
1065,40501769,40501769#Monoprice Inc,1
1066,17200963,17200963#Tonzof,1
1067,887743,11593970#Walmart.com,0
1071,40594573,40593363#TigerDirect,0
1073,42394391,41663433#TigerDirect,0
1075,37667974,42394509#TigerDirect,0
1076,41770536,40817999#TigerDirect,0
1078,13216369,13216369#Circuit City,1
1079,3910265,3910265#Shoplet,1
1080,39860811,40706598#TigerDirect,0
1082,41165536,41164423#TigerDirect,0
1083,42585165,42585166#TigerDirect,0
1084,41195181,41195181#TEKENVY,1
1086,40501365,40501365#Monoprice Inc,1
1089,9893705,9893705#Circuit City,1
1090,14922680,14922680#Bic Warehouse,1
1095,26961379,26961379#Tech For Less Inc,1
1096,40623274,40623274#OneCall,1
1097,41177321,41177321#US Micro,1
1100,41192204,41192204#TEKENVY,1
1101,33835192,42031228#TigerDirect,0
1102,40623346,40623346#OneCall,1
1104,33474514,29808940#UnbeatableSale.com,0
1106,13056895,13056895#Circuit City,1
1108,40874713,40876563#Zoro,0
1111,40706969,40594585#TigerDirect,0
1115,42398631,42395144#TigerDirect,0
1118,41076855,39962499#TigerDirect,0
1120,41879102,41879102#HappEshopper,1
1123,42464344,42467875#TigerDirect,0
1124,10993447,11018671#Walmart.com,0
1129,40984352,40984352#TEKENVY,1
1130,41181985,41181985#TEKENVY,1
1135,11331639,11961839#Walmart.com,0
1136,31367051,31367051#Monoprice Inc,1
1137,41233937,41233937#TEKENVY,1
1142,41539172,41539172#Tech For Less Inc,1
1143,41490447,41490447#Focus Camera,1
1145,41193292,41193292#TEKENVY,1
1151,34926333,40266129#TigerDirect,0
1154,40502028,40502028#Monoprice Inc,1
1155,41194704,41194704#TEKENVY,1
1156,11081113,11080927#Walmart.com,0
1159,14916429,14916429#Shoplet,1
1160,40722212,40723859#TigerDirect,0
1163,13056136,13056136#Shoplet,1
1164,40502317,40502317#Monoprice Inc,1
1165,34949767,42031216#TigerDirect,0
1166,41967056,41967056#OneCall,1
1168,14916428,14916428#Shoplet,1
1169,22231274,23138870#UnbeatableSale.com,0
1170,29561825,41002390#TigerDirect,0
1171,38280341,41866659#TigerDirect,0
1172,38158694,40438836#TigerDirect,0
1174,42551239,42551239#TEKENVY,1
1175,22726043,42462372#TigerDirect,0
1179,37674526,42855909#TigerDirect,0
1180,38135825,40722244#TigerDirect,0
1181,41001312,40900483#TigerDirect,0
1182,33946735,40958901#TigerDirect,0
1183,41534145,41534000#TigerDirect,0
1186,41192463,41192463#TEKENVY,1
1187,40899046,40899046#TEKENVY,1
1192,41033559,41034407#TigerDirect,0
1194,24252979,21476505#UnbeatableSale.com,0
1195,43036262,42998367#O.co,0
1197,39863392,42491454#TigerDirect,0
1199,41251800,11078644#Walmart.com,0
1200,39568032,39568032#Monoprice Inc,1
1201,30402118,41104321#Zoro,0
1202,14590873,14590873#Bic Warehouse,1
1205,40897541,40897541#TEKENVY,1
1206,33947291,41248677#TigerDirect,0
1207,40898183,40898183#TEKENVY,1
1208,40501122,40501122#Monoprice Inc,1
1209,41628371,42397905#TigerDirect,0
1211,11600038,11600146#Walmart.com,0
1214,31395783,23144114#UnbeatableSale.com,0
1215,40985581,40985581#TEKENVY,1
1218,41491748,41491748#Focus Camera,1
1225,27159509,41468389#TigerDirect,0
1232,41030236,41030236#TEKENVY,1
1233,40986880,40986880#TEKENVY,1
1234,33833799,20532126#UnbeatableSale.com,0
1237,41337912,41872997#Zoro,0
1238,41177040,41177040#US Micro,1
1240,26819575,26819575#Tech For Less Inc,1
1243,15611377,42394346#TigerDirect,0
1245,11089643,11089828#Walmart.com,0
1248,40605283,40605283#US Micro,1
1249,21675245,21675248#UnbeatableSale.com,0
1250,40593301,40594670#TigerDirect,0
1252,37673340,37673340#Tech For Less Inc,1
1253,40500098,40500098#Monoprice Inc,1
1255,41366863,41366863#TEKENVY,1
1256,13056485,13056485#Shoplet,1
1258,21583315,13869802#Wayfair,0
1259,40668481,41123934#TigerDirect,0
1261,41019417,41437225#TigerDirect,0
1262,41195444,22418782#UnbeatableSale.com,0
1263,40869950,40869950#TEKENVY,1
1264,41486359,41483057#TigerDirect,0
1265,38297540,42961753#TigerDirect,0
1268,26969074,42488293#TigerDirect,0
1270,14873067,14917031#Wayfair,0
1271,12548337,12548324#Wayfair,0
1275,42558112,42558112#TEKENVY,1
1276,17218585,29816024#UnbeatableSale.com,0
1278,1094296,1094296#Walmart.com,1
1279,12321780,12321780#UnbeatableSale.com,1
1281,23134588,23134591#UnbeatableSale.com,0
1282,41031436,41031436#TEKENVY,1
1284,32110118,42488227#TigerDirect,0
1286,42396163,42396607#TigerDirect,0
1287,42027925,40932103#Zoro,0
1288,33834712,42581135#TigerDirect,0
1290,39174162,21609731#UnbeatableSale.com,0
1292,37809363,40707551#TigerDirect,0
1293,11089804,11089814#Walmart.com,0
1296,39989129,40293991#TigerDirect,0
1299,11088890,11088891#Wayfair,0
1304,42467002,42498728#TigerDirect,0
1305,11319424,11961839#Walmart.com,0
1308,29832248,29952940#UnbeatableSale.com,0
1309,13215845,13215845#Circuit City,1
1310,37670538,41867546#TigerDirect,0
1312,43120502,43120502#US Micro,1
1313,40899456,40899456#TEKENVY,1
1315,41193695,41193695#TEKENVY,1
1316,14915191,23146689#UnbeatableSale.com,0
1317,4861577,4861577#Circuit City,1
1318,40871644,40871644#TEKENVY,1
1319,41745291,41745291#Focus Camera,1
1321,42396163,42396108#TigerDirect,0
1324,23703091,23703091#HappEshopper,1
1325,41082697,20905377#UnbeatableSale.com,0
1327,11195456,11195439#Wayfair,0
1329,40252418,21631719#UnbeatableSale.com,0
1334,20701002,11060814#Walmart.com,0
1335,41031686,41031686#TEKENVY,1
1337,11997507,11997517#Walmart.com,0
1339,40984314,40984314#TEKENVY,1
1341,15734413,15734413#Circuit City,1
1342,42515025,42515025#OneCall,1
1345,41869347,41866665#TigerDirect,0
1346,40668480,42464300#TigerDirect,0
1351,872055,872055#Walmart.com,1
1354,16617563,16617563#Circuit City,1
1356,14922638,14922638#Tonzof,1
1362,13056880,13056880#UnbeatableSale.com,1
1366,14650215,14650215#Circuit City,1
1368,4694703,4694703#UnbeatableSale.com,1
1369,5750850,5750850#Shoplet,1
1373,41338101,41337062#Zoro,0
1377,42464149,42464194#TigerDirect,0
1379,40807913,40807913#TEKENVY,1
1380,40898821,23134224#UnbeatableSale.com,0
1383,12174336,12174336#UnbeatableSale.com,1
1385,41818736,23134374#UnbeatableSale.com,0
1387,929768,929768#Walmart.com,1
1389,40985604,40985604#TEKENVY,1
1390,34925585,39116102#TigerDirect,0
1392,34249345,34249345#Perf-Moto,1
1394,41240620,41064991#Zoro,0
1397,40654433,40654433#SF Planet,1
1398,14922493,14922493#Shoplet,1
1405,21910250,21910253#UnbeatableSale.com,0
1406,37239090,37239090#Focus Camera,1
1409,34943151,42394325#TigerDirect,0
1413,3910302,3910302#Mega Retail Store,1
1414,40985177,40985177#TEKENVY,1
1416,40894542,40894542#TEKENVY,1
1418,23148955,40863275#TigerDirect,0
1421,11462708,11462707#Wayfair,0
1423,33977216,40555880#TigerDirect,0
1424,34944815,34944815#Focus Camera,1
1425,42458832,42464355#TigerDirect,0
1426,41967912,41988544#Zoro,0
1427,31266443,31266443#Monoprice Inc,1
