@info
{
    "table":{
        "name":"train1cc",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"elec_40K",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT,label:INTEGER
972,12457258,12457258#Tonzof,1
974,15902913,15902913#Bic Warehouse,1
975,12457802,12457802#Tonzof,1
977,12510581,12510581#Tonzof,1
978,12538156,12538156#Tonzof,1
979,12547904,12547904#Tonzof,1
982,12636701,12636701#Tonzof,1
985,16553075,16553075#Bic Warehouse,1
986,42748128,42748128#HappEshopper,1
993,41269222,41269222#HappEshopper,1
998,13044474,13044474#Tonzof,1
1003,41981922,41981922#HappEshopper,1
1005,13056170,13056170#Tonzof,1
1006,13056283,13056283#Tonzof,1
1008,13056319,13056319#Tonzof,1
1010,13056376,13056376#Tonzof,1
1020,13056515,13056515#Tonzof,1
1025,13056664,13056664#Tonzof,1
1026,42748087,42748087#HappEshopper,1
1028,42748093,42748093#HappEshopper,1
1030,13056844,13056844#Tonzof,1
1034,42782149,42782149#HappEshopper,1
1036,13056870,13056870#Tonzof,1
1043,13056946,13056946#Tonzof,1
1050,13070261,13070261#Tonzof,1
1055,13073249,13073249#Tonzof,1
1057,13073533,13073533#Tonzof,1
1060,13074737,13074737#Tonzof,1
1061,13074743,13074743#Tonzof,1
1062,41981938,41981938#HappEshopper,1
1063,13074744,13074744#Tonzof,1
1069,41982053,41982053#HappEshopper,1
1071,13078002,13078002#Tonzof,1
1074,13081467,13081467#Tonzof,1
1083,41269193,41269193#HappEshopper,1
1085,41269220,41269220#HappEshopper,1
1089,13212860,13212860#Tonzof,1
1094,42517032,42517032#HappEshopper,1
1095,42517049,42517049#HappEshopper,1
1099,42748082,42748082#HappEshopper,1
1105,13214610,13214610#Tonzof,1
1107,13214633,13214633#Tonzof,1
1108,13214655,13214655#Tonzof,1
1113,13215243,13215243#Tonzof,1
1115,856769,856769#Walmart.com,1
1118,13215721,13215721#Tonzof,1
1120,13215762,13215762#Tonzof,1
1121,857349,857349#Walmart.com,1
1125,13216348,13216348#Tonzof,1
1129,13241393,13241393#Tonzof,1
1132,13259156,13259156#Tonzof,1
1134,13259196,13259196#Tonzof,1
1140,41475203,41475203#SF Planet,1
1142,41486856,41486856#SF Planet,1
1147,41961926,41961926#SF Planet,1
1149,41962021,41962021#SF Planet,1
1157,13730092,13730092#Tonzof,1
1164,41981308,41981308#SF Planet,1
1173,42557221,42557221#SF Planet,1
1178,14118866,14118866#Tonzof,1
1179,14118869,14118869#Tonzof,1
1183,40654403,40654403#SF Planet,1
1190,41174673,41174673#SF Planet,1
1191,41174680,41174680#SF Planet,1
1194,41475167,41475167#SF Planet,1
1198,41475205,41475205#SF Planet,1
1199,41961929,41961929#SF Planet,1
1203,10714736,10714736#Bic Warehouse,1
1209,41962026,41962026#SF Planet,1
1214,11026801,11026801#Bic Warehouse,1
1216,41962056,41962056#SF Planet,1
1218,41962061,41962061#SF Planet,1
1225,41981312,41981312#SF Planet,1
1228,42523132,42523132#SF Planet,1
1233,42557220,42557220#SF Planet,1
1240,14506021,14506021#Tonzof,1
1243,14301879,14301879#Bic Warehouse,1
1247,40654413,40654413#SF Planet,1
1251,40900053,40900053#SF Planet,1
1252,40900064,40900064#SF Planet,1
1256,14860217,14860217#Bic Warehouse,1
1259,866165,866165#Walmart.com,1
1264,41961987,41961987#SF Planet,1
1268,41981131,41981131#SF Planet,1
1270,14915547,14915547#Bic Warehouse,1
1272,41981200,41981200#SF Planet,1
1274,41981285,41981285#SF Planet,1
1275,867101,867101#Walmart.com,1
1282,14660164,14660164#Tonzof,1
1290,42523229,42523229#SF Planet,1
1293,42523557,42523557#SF Planet,1
1294,42609409,42609409#SF Planet,1
1299,15173188,15173188#Bic Warehouse,1
1303,40654439,40654439#SF Planet,1
1304,40900046,40900046#SF Planet,1
1307,40900076,40900076#SF Planet,1
1309,41174661,41174661#SF Planet,1
1312,41475181,41475181#SF Planet,1
1317,870867,870867#Walmart.com,1
1318,41961941,41961941#SF Planet,1
1319,870876,870876#Walmart.com,1
1320,41961944,41961944#SF Planet,1
1321,41961974,41961974#SF Planet,1
1326,41961992,41961992#SF Planet,1
1327,33634333,33634333#Perf-Moto,1
1329,41962062,41962062#SF Planet,1
1333,41981036,41981036#SF Planet,1
1334,41981206,41981206#SF Planet,1
1337,41981300,41981300#SF Planet,1
1344,42523131,42523131#SF Planet,1
1346,42523233,42523233#SF Planet,1
1347,14906612,14906612#Tonzof,1
1348,33771913,33771913#Perf-Moto,1
1350,873892,873892#Walmart.com,1
1352,17188990,17188990#Bic Warehouse,1
1353,40654419,40654419#SF Planet,1
1354,40654427,40654427#SF Planet,1
1359,14916159,14916159#Tonzof,1
1360,40900049,40900049#SF Planet,1
1363,876218,876218#Walmart.com,1
1367,14916208,14916208#Tonzof,1
1368,14916228,14916228#Tonzof,1
1369,41174643,41174643#SF Planet,1
1370,14916292,14916292#Tonzof,1
1376,41961940,41961940#SF Planet,1
1379,41961966,41961966#SF Planet,1
1382,14916627,14916627#Tonzof,1
1385,41962010,41962010#SF Planet,1
1386,41962013,41962013#SF Planet,1
1394,14922463,14922463#Tonzof,1
1395,14922528,14922528#Tonzof,1
1401,14922638,14922638#Tonzof,1
1403,14922665,14922665#Tonzof,1
1407,42523063,42523063#SF Planet,1
1411,42523279,42523279#SF Planet,1
1412,14926516,14926516#Tonzof,1
1420,14929210,14929210#Tonzof,1
1421,14929215,14929215#Tonzof,1
1426,34030224,34030224#Perf-Moto,1
1438,41174662,41174662#SF Planet,1
1441,41475126,41475126#SF Planet,1
1450,41961937,41961937#SF Planet,1
1452,41961981,41961981#SF Planet,1
1456,41981031,41981031#SF Planet,1
1457,41981143,41981143#SF Planet,1
1461,41981324,41981324#SF Planet,1
1462,41981341,41981341#SF Planet,1
1466,10258339,10258339#Bic Warehouse,1
1470,894184,894184#Walmart.com,1
1471,15029107,15029107#Tonzof,1
1480,41174682,41174682#SF Planet,1
1481,41475119,41475119#SF Planet,1
1487,11045773,11045773#Bic Warehouse,1
1495,41981173,41981173#SF Planet,1
1497,41981215,41981215#SF Planet,1
1498,41981230,41981230#SF Planet,1
1499,41981256,41981256#SF Planet,1
1502,15063582,15063582#Tonzof,1
1503,41981338,41981338#SF Planet,1
1505,42032278,42032278#SF Planet,1
1507,42523098,42523098#SF Planet,1
1510,42523153,42523153#SF Planet,1
1511,15066571,15066571#Tonzof,1
1514,13216402,13216402#Bic Warehouse,1
1521,15105368,15105368#Tonzof,1
1524,15118432,15118432#Tonzof,1
1525,40654433,40654433#SF Planet,1
1532,41381336,41381336#SF Planet,1
1533,41475128,41475128#SF Planet,1
1535,15127164,15127164#Tonzof,1
1536,15127743,15127743#Tonzof,1
1544,41981152,41981152#SF Planet,1
1547,41981268,41981268#SF Planet,1
1550,15140452,15140452#Tonzof,1
1563,40900061,40900061#SF Planet,1
1564,41174591,41174591#SF Planet,1
1566,41174669,41174669#SF Planet,1
1567,41381348,41381348#SF Planet,1
1569,41961914,41961914#SF Planet,1
1570,927333,927333#Walmart.com,1
1571,15172279,15172279#Tonzof,1
1572,41961919,41961919#SF Planet,1
1576,41961954,41961954#SF Planet,1
1577,41961959,41961959#SF Planet,1
1578,15172659,15172659#Tonzof,1
1580,15172663,15172663#Tonzof,1
1583,15173221,15173221#Tonzof,1
1584,41981033,41981033#SF Planet,1
1585,15993999,15993999#Bic Warehouse,1
1587,41981159,41981159#SF Planet,1
1589,16318697,16318697#Bic Warehouse,1
1593,42523076,42523076#SF Planet,1
1594,42523083,42523083#SF Planet,1
1595,42523089,42523089#SF Planet,1
1600,15215027,15215027#Tonzof,1
1603,15221850,15221850#Tonzof,1
1604,42523171,42523171#SF Planet,1
1605,42523228,42523228#SF Planet,1
1606,42523270,42523270#SF Planet,1
1608,15268499,15268499#Tonzof,1
1610,34250997,34250997#Perf-Moto,1
1611,16879565,16879565#Bic Warehouse,1
1619,41174665,41174665#SF Planet,1
1621,41381341,41381341#SF Planet,1
1632,41475216,41475216#SF Planet,1
1633,41534034,41534034#SF Planet,1
1638,41962042,41962042#SF Planet,1
1642,41981127,41981127#SF Planet,1
1645,41981210,41981210#SF Planet,1
1646,41981263,41981263#SF Planet,1
1651,15523440,15523440#Tonzof,1
1653,42523085,42523085#SF Planet,1
1658,42523188,42523188#SF Planet,1
1669,15562610,15562610#Tonzof,1
1670,40654408,40654408#SF Planet,1
1671,40654416,40654416#SF Planet,1
1672,40654452,40654452#SF Planet,1
1673,15567504,15567504#Tonzof,1
1675,40900074,40900074#SF Planet,1
1688,41475124,41475124#SF Planet,1
1694,41486859,41486859#SF Planet,1
1695,41961946,41961946#SF Planet,1
1698,41962009,41962009#SF Planet,1
1703,41981112,41981112#SF Planet,1
1706,932036,932036#Walmart.com,1
1713,15627252,15627252#Tonzof,1
1714,41981309,41981309#SF Planet,1
1718,41981328,41981328#SF Planet,1
1719,41981337,41981337#SF Planet,1
1720,42523061,42523061#SF Planet,1
1723,42523253,42523253#SF Planet,1
1726,34593120,34593120#Perf-Moto,1
1728,40654425,40654425#SF Planet,1
1730,40900070,40900070#SF Planet,1
1733,41174684,41174684#SF Planet,1
1734,41174697,41174697#SF Planet,1
1738,41475159,41475159#SF Planet,1
1739,41475166,41475166#SF Planet,1
1741,41475176,41475176#SF Planet,1
1743,41475214,41475214#SF Planet,1
1744,41961915,41961915#SF Planet,1
1749,41962051,41962051#SF Planet,1
1750,41962053,41962053#SF Planet,1
1751,41962057,41962057#SF Planet,1
1752,10198393,10198393#Bic Warehouse,1
1753,41962059,41962059#SF Planet,1
1757,41981157,41981157#SF Planet,1
1758,10284304,10284304#Bic Warehouse,1
1761,41981267,41981267#SF Planet,1
1763,41981299,41981299#SF Planet,1
1769,42523115,42523115#SF Planet,1
1772,10730654,10730654#Bic Warehouse,1
1774,203005,203005#Walmart.com,1
1776,11027226,11027226#Bic Warehouse,1
1779,13215861,13215861#Bic Warehouse,1
1781,40900054,40900054#SF Planet,1
1782,40900060,40900060#SF Planet,1
1784,40900105,40900105#SF Planet,1
1785,209839,209839#Walmart.com,1
1793,41475185,41475185#SF Planet,1
1797,14295712,14295712#Bic Warehouse,1
1800,8586936,8586936#PlumStruck,1
1804,41981117,41981117#SF Planet,1
1806,41981167,41981167#SF Planet,1
1810,41981229,41981229#SF Planet,1
1812,41981279,41981279#SF Planet,1
1814,41981284,41981284#SF Planet,1
1815,41981296,41981296#SF Planet,1
1817,41981310,41981310#SF Planet,1
1818,41981314,41981314#SF Planet,1
1819,41981320,41981320#SF Planet,1
1821,42523114,42523114#SF Planet,1
1823,42523173,42523173#SF Planet,1
1833,41174571,41174571#SF Planet,1
1835,41174630,41174630#SF Planet,1
1838,41381339,41381339#SF Planet,1
1840,41475137,41475137#SF Planet,1
1841,41475143,41475143#SF Planet,1
1842,41475144,41475144#SF Planet,1
1845,41475179,41475179#SF Planet,1
1847,41486861,41486861#SF Planet,1
1848,227633,227633#Walmart.com,1
1849,41961932,41961932#SF Planet,1
1852,15167360,15167360#Bic Warehouse,1
1854,41961993,41961993#SF Planet,1
1856,41981035,41981035#SF Planet,1
1857,41981185,41981185#SF Planet,1
1862,42523116,42523116#SF Planet,1
1865,42523272,42523272#SF Planet,1
1870,40654421,40654421#SF Planet,1
1876,41381342,41381342#SF Planet,1
1878,41475209,41475209#SF Planet,1
1888,932517,932517#PlumStruck,1
1889,41962040,41962040#SF Planet,1
1890,41981055,41981055#SF Planet,1
1891,41981181,41981181#SF Planet,1
1892,41981197,41981197#SF Planet,1
1895,41981266,41981266#SF Planet,1
1896,41981295,41981295#SF Planet,1
1897,41981297,41981297#SF Planet,1
1898,41981306,41981306#SF Planet,1
1900,249626,249626#Walmart.com,1
1902,42032276,42032276#SF Planet,1
1903,42523055,42523055#SF Planet,1
1904,42523104,42523104#SF Planet,1
1905,42523112,42523112#SF Planet,1
1909,5652246,5652246#PlumStruck,1
1910,9203832,9203832#PlumStruck,1
1911,40654422,40654422#SF Planet,1
1913,40900043,40900043#SF Planet,1
1914,40900086,40900086#SF Planet,1
1915,40900097,40900097#SF Planet,1
1916,40900099,40900099#SF Planet,1
1917,40900108,40900108#SF Planet,1
1918,41174563,41174563#SF Planet,1
1922,41174612,41174612#SF Planet,1
1923,41174650,41174650#SF Planet,1
1926,41475135,41475135#SF Planet,1
1927,41475139,41475139#SF Planet,1
1928,41475150,41475150#SF Planet,1
1929,41475151,41475151#SF Planet,1
1932,41961933,41961933#SF Planet,1
1934,41961945,41961945#SF Planet,1
1935,41961951,41961951#SF Planet,1
1936,41961964,41961964#SF Planet,1
1939,41962030,41962030#SF Planet,1
1942,41981096,41981096#SF Planet,1
1943,41981097,41981097#SF Planet,1
1947,41981257,41981257#SF Planet,1
1948,41981277,41981277#SF Planet,1
1950,41981303,41981303#SF Planet,1
1951,41981305,41981305#SF Planet,1
1952,41981311,41981311#SF Planet,1
1953,42523071,42523071#SF Planet,1
1956,42523201,42523201#SF Planet,1
1959,7811129,7811129#PlumStruck,1
1960,19331192,19331192#Bic Warehouse,1
1961,19346131,19346131#Bic Warehouse,1
1963,882948,882948#PlumStruck,1
1968,40605259,40605259#US Micro,1
1970,40605270,40605270#US Micro,1
1972,40605286,40605286#US Micro,1
1976,40713512,40713512#US Micro,1
1985,41053736,41053736#US Micro,1
1988,41053783,41053783#US Micro,1
1991,41053836,41053836#US Micro,1
1994,41104734,41104734#US Micro,1
1996,41177050,41177050#US Micro,1
1997,41177054,41177054#US Micro,1
2000,41177114,41177114#US Micro,1
2003,41177135,41177135#US Micro,1
2004,41177136,41177136#US Micro,1
2008,41177200,41177200#US Micro,1
2014,41177303,41177303#US Micro,1
2015,41177311,41177311#US Micro,1
2018,11026798,11026798#Bic Warehouse,1
2020,41177357,41177357#US Micro,1
2023,41177420,41177420#US Micro,1
2024,41177423,41177423#US Micro,1
2025,41177429,41177429#US Micro,1
2028,41177479,41177479#US Micro,1
2032,41177556,41177556#US Micro,1
2037,41177612,41177612#US Micro,1
2038,41177621,41177621#US Micro,1
2042,41286212,41286212#US Micro,1
2043,41286238,41286238#US Micro,1
2046,41286278,41286278#US Micro,1
2047,13215604,13215604#Bic Warehouse,1
2048,41314973,41314973#US Micro,1
2049,41314974,41314974#US Micro,1
2050,41314975,41314975#US Micro,1
2055,41344621,41344621#US Micro,1
2059,42523426,42523426#US Micro,1
2062,42523488,42523488#US Micro,1
2066,42523604,42523604#US Micro,1
2068,42523692,42523692#US Micro,1
2069,42523695,42523695#US Micro,1
2070,42523697,42523697#US Micro,1
2072,42523798,42523798#US Micro,1
2079,14575799,14575799#Bic Warehouse,1
2082,43120509,43120509#US Micro,1
