@info
{
    "table":{
        "name":"testClean",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_30k",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT,label:INTEGER
30191,15525078,15525078#eBags,1
30192,15525124,15525124#eBags,1
30193,9907221,9907221#ivgStores,1
30194,15525125,15525125#eBags,1
30195,9919109,9919109#ivgStores,1
30196,15539671,15539671#eBags,1
30197,1043457,1043457#ivgStores,1
30198,2470713,2470713#ivgStores,1
30199,2470838,2470838#ivgStores,1
30200,15571944,15571944#eBags,1
30201,15580523,15580523#eBags,1
30202,15580580,15580580#eBags,1
30203,15637084,15637084#eBags,1
30204,15637114,15637114#eBags,1
30205,15637124,15637124#eBags,1
30206,7754470,7754470#ivgStores,1
30207,7754471,7754471#ivgStores,1
30208,15716918,15716918#eBags,1
30209,15722364,15722364#eBags,1
30210,15722382,15722382#eBags,1
30211,15727165,15727165#eBags,1
30212,15751622,15751622#eBags,1
30213,15819062,15819062#eBags,1
30214,932031,932031#ivgStores,1
30215,2193980,2193980#ivgStores,1
30216,16225401,16225401#eBags,1
30217,16225405,16225405#eBags,1
30218,16332634,16332634#eBags,1
30219,3576511,3576511#ivgStores,1
30220,16332658,16332658#eBags,1
30221,16530330,16530330#eBags,1
30222,16541537,16541537#eBags,1
30223,16541545,16541545#eBags,1
30224,16550056,16550056#eBags,1
30225,16561673,16561673#eBags,1
30226,16561688,16561688#eBags,1
30227,16561711,16561711#eBags,1
30228,16561787,16561787#eBags,1
30229,16561924,16561924#eBags,1
30230,16565533,16565533#eBags,1
30231,16636672,16636672#eBags,1
30232,5799656,5799656#ivgStores,1
30233,5924809,5924809#ivgStores,1
30234,16641283,16641283#eBags,1
30235,16641284,16641284#eBags,1
30236,16641285,16641285#eBags,1
30237,16641310,16641310#eBags,1
30238,16660595,16660595#eBags,1
30239,16660597,16660597#eBags,1
30240,16660704,16660704#eBags,1
30241,16660729,16660729#eBags,1
30242,9225261,9225261#ivgStores,1
30243,16679655,16679655#eBags,1
30244,870855,870855#ivgStores,1
30245,870864,870864#ivgStores,1
30246,1234888,1234888#ivgStores,1
30247,16792219,16792219#eBags,1
30248,16794871,16794871#eBags,1
30249,16794882,16794882#eBags,1
30250,2069533,2069533#ivgStores,1
30251,16914020,16914020#eBags,1
30252,3630468,3630468#ivgStores,1
30253,16927127,16927127#eBags,1
30254,16954485,16954485#eBags,1
30255,17129242,17129242#eBags,1
30256,17129629,17129629#eBags,1
30257,17129636,17129636#eBags,1
30258,17129650,17129650#eBags,1
30259,17134142,17134142#eBags,1
30260,17182015,17182015#eBags,1
30261,17182017,17182017#eBags,1
30262,5723581,5723581#ivgStores,1
30263,17182073,17182073#eBags,1
30264,17211233,17211233#eBags,1
30265,17211257,17211257#eBags,1
30266,6958528,6958528#ivgStores,1
30267,8223017,8223017#ivgStores,1
30268,8223021,8223021#ivgStores,1
30269,8399430,8399430#ivgStores,1
30270,17277037,17277037#eBags,1
30271,9917038,9917038#ivgStores,1
30272,872063,872063#ivgStores,1
30273,872077,872077#ivgStores,1
30274,1234849,1234849#ivgStores,1
30275,2160471,2160471#ivgStores,1
30276,17350676,17350676#eBags,1
30277,17352778,17352778#eBags,1
30278,2585626,2585626#ivgStores,1
30279,17395983,17395983#eBags,1
30280,17395992,17395992#eBags,1
30281,17396012,17396012#eBags,1
30282,5065210,5065210#ivgStores,1
30283,17510991,17510991#eBags,1
30284,8402511,8402511#ivgStores,1
30285,8725133,8725133#ivgStores,1
30286,17757012,17757012#eBags,1
30287,9189612,9189612#ivgStores,1
30288,9225259,9225259#ivgStores,1
30289,17811882,17811882#eBags,1
30290,9225260,9225260#ivgStores,1
30291,17811883,17811883#eBags,1
30292,19201326,19201326#eBags,1
30293,870854,870854#ivgStores,1
30294,908065,908065#ivgStores,1
30295,1679172,1679172#ivgStores,1
30296,19236954,19236954#eBags,1
30297,19236956,19236956#eBags,1
30298,2553353,2553353#ivgStores,1
30299,39952262,39952262#Babyhaven,1
30300,19325556,19325556#eBags,1
30301,19341638,19341638#eBags,1
30302,19341643,19341643#eBags,1
30303,19400594,19400594#eBags,1
30304,8223018,8223018#ivgStores,1
30305,19417877,19417877#eBags,1
30306,8223019,8223019#ivgStores,1
30307,8223022,8223022#ivgStores,1
30308,9917036,9917036#ivgStores,1
30309,1234893,1234893#ivgStores,1
30310,19486741,19486741#eBags,1
30311,19486754,19486754#eBags,1
30312,2685980,2685980#ivgStores,1
30313,3136048,3136048#ivgStores,1
30314,3356821,3356821#ivgStores,1
30315,3576512,3576512#ivgStores,1
30316,19486976,19486976#eBags,1
30317,19500426,19500426#eBags,1
30318,19500505,19500505#eBags,1
30319,19502565,19502565#eBags,1
30320,19502569,19502569#eBags,1
30321,19502570,19502570#eBags,1
30322,19502578,19502578#eBags,1
30323,19519682,19519682#eBags,1
30324,19519688,19519688#eBags,1
30325,19519692,19519692#eBags,1
30326,19519718,19519718#eBags,1
30327,5607957,5607957#ivgStores,1
30328,19530832,19530832#eBags,1
30329,19581629,19581629#eBags,1
30330,19581638,19581638#eBags,1
30331,19581641,19581641#eBags,1
30332,7755626,7755626#ivgStores,1
30333,19581643,19581643#eBags,1
30334,19581651,19581651#eBags,1
30335,39810122,39810122#Babyhaven,1
30336,19647530,19647530#eBags,1
30337,19691395,19691395#eBags,1
30338,9193942,9193942#ivgStores,1
30339,9893707,9893707#ivgStores,1
30340,9917035,9917035#ivgStores,1
30341,19858304,19858304#eBags,1
30342,10073781,10073781#eBags,1
30343,2585648,2585648#ivgStores,1
30344,10073789,10073789#eBags,1
30345,10603587,10603587#eBags,1
30346,3576499,3576499#ivgStores,1
30347,10910121,10910121#eBags,1
30348,10910125,10910125#eBags,1
30349,10910318,10910318#eBags,1
30350,11068341,11068341#eBags,1
30351,11084243,11084243#eBags,1
30352,11084244,11084244#eBags,1
30353,11319367,11319367#eBags,1
30354,11988053,11988053#eBags,1
30355,11997506,11997506#eBags,1
30356,11997516,11997516#eBags,1
30357,12179391,12179391#eBags,1
30358,12179498,12179498#eBags,1
30359,12179544,12179544#eBags,1
30360,29855546,29855546#Perf-Moto,1
30361,12179941,12179941#eBags,1
30362,12179987,12179987#eBags,1
30363,12180055,12180055#eBags,1
30364,12180274,12180274#eBags,1
30365,8223016,8223016#ivgStores,1
30366,8245799,8245799#ivgStores,1
30367,12180393,12180393#eBags,1
30368,8456518,8456518#ivgStores,1
30369,12180752,12180752#eBags,1
30370,12180862,12180862#eBags,1
30371,9225257,9225257#ivgStores,1
30372,870860,870860#ivgStores,1
30373,872057,872057#ivgStores,1
30374,1234884,1234884#ivgStores,1
30375,2585629,2585629#ivgStores,1
30376,12181754,12181754#eBags,1
30377,3202219,3202219#ivgStores,1
30378,12181756,12181756#eBags,1
30379,12182001,12182001#eBags,1
30380,5799657,5799657#ivgStores,1
30381,12183203,12183203#eBags,1
30382,12183217,12183217#eBags,1
30383,12183381,12183381#eBags,1
30384,12183408,12183408#eBags,1
30385,8154362,8154362#ivgStores,1
30386,8456493,8456493#ivgStores,1
30387,12184519,12184519#eBags,1
30388,9189611,9189611#ivgStores,1
30389,872056,872056#ivgStores,1
30390,12184905,12184905#eBags,1
30391,908067,908067#ivgStores,1
30392,1234896,1234896#ivgStores,1
30393,1943064,1943064#ivgStores,1
30394,2585630,2585630#ivgStores,1
30395,12185125,12185125#eBags,1
30396,3576509,3576509#ivgStores,1
30397,12185430,12185430#eBags,1
30398,12186000,12186000#eBags,1
30399,12186012,12186012#eBags,1
30400,12186178,12186178#eBags,1
30401,12186261,12186261#eBags,1
30402,12187136,12187136#eBags,1
30403,7754409,7754409#ivgStores,1
30404,8144080,8144080#ivgStores,1
30405,12187667,12187667#eBags,1
30406,12342279,12342279#eBags,1
30407,9189671,9189671#ivgStores,1
30408,34144986,34144986#Babyhaven,1
30409,12342839,12342839#eBags,1
30410,887743,887743#ivgStores,1
30411,12342841,12342841#eBags,1
30412,2585633,2585633#ivgStores,1
30413,12348928,12348928#eBags,1
30414,3576510,3576510#ivgStores,1
30415,5700418,5700418#ivgStores,1
30416,5799659,5799659#ivgStores,1
30417,12380447,12380447#eBags,1
30418,7754469,7754469#ivgStores,1
30419,8111461,8111461#ivgStores,1
30420,9893706,9893706#ivgStores,1
30421,9907222,9907222#ivgStores,1
30422,9917037,9917037#ivgStores,1
30423,880457,880457#ivgStores,1
30424,12427516,12427516#eBags,1
30425,1943063,1943063#ivgStores,1
30426,2685978,2685978#ivgStores,1
30427,12427607,12427607#eBags,1
30428,3202218,3202218#ivgStores,1
30429,12427954,12427954#eBags,1
30430,5723583,5723583#ivgStores,1
30431,12548012,12548012#eBags,1
30432,8251590,8251590#ivgStores,1
30433,13050294,13050294#eBags,1
30434,13059391,13059391#eBags,1
30435,13219529,13219529#eBags,1
30436,13219530,13219530#eBags,1
30437,13219545,13219545#eBags,1
30438,13219588,13219588#eBags,1
30439,13219590,13219590#eBags,1
30440,10056405,10056405#ivgStores,1
30441,10056415,10056415#ivgStores,1
30442,10298541,10298541#ivgStores,1
30443,13246478,13246478#eBags,1
30444,13246551,13246551#eBags,1
30445,39505613,39505613#Babyhaven,1
30446,10603580,10603580#ivgStores,1
30447,10737654,10737654#ivgStores,1
30448,13270224,13270224#eBags,1
30449,13361158,13361158#eBags,1
30450,13447865,13447865#eBags,1
30451,13730082,13730082#eBags,1
30452,13730094,13730094#eBags,1
30453,10910197,10910197#ivgStores,1
30454,10927967,10927967#ivgStores,1
30455,10968234,10968234#ivgStores,1
30456,10988747,10988747#ivgStores,1
30457,14032251,14032251#eBags,1
30458,10992507,10992507#ivgStores,1
30459,14089726,14089726#eBags,1
30460,14178325,14178325#eBags,1
30461,14247825,14247825#eBags,1
30462,14247831,14247831#eBags,1
30463,14262061,14262061#eBags,1
30464,11060837,11060837#ivgStores,1
30465,14262368,14262368#eBags,1
30466,11068308,11068308#ivgStores,1
30467,14313262,14313262#eBags,1
30468,11962150,11962150#ivgStores,1
30469,11962401,11962401#ivgStores,1
30470,11968843,11968843#ivgStores,1
30471,14664903,14664903#eBags,1
30472,12181105,12181105#ivgStores,1
30473,14710289,14710289#eBags,1
30474,14867709,14867709#eBags,1
30475,14898776,14898776#eBags,1
30476,14978721,14978721#eBags,1
30477,14978735,14978735#eBags,1
30478,15040773,15040773#eBags,1
30479,15042326,15042326#eBags,1
30480,15042327,15042327#eBags,1
30481,12321963,12321963#ivgStores,1
30482,15042363,15042363#eBags,1
30483,15107469,15107469#eBags,1
30484,15107732,15107732#eBags,1
30485,15111418,15111418#eBags,1
30486,15151636,15151636#eBags,1
30487,15222291,15222291#eBags,1
30488,15222302,15222302#eBags,1
30489,15229581,15229581#eBags,1
30490,13044603,13044603#ivgStores,1
30491,13055907,13055907#ivgStores,1
30492,13056049,13056049#ivgStores,1
30493,13056402,13056402#ivgStores,1
30494,13056415,13056415#ivgStores,1
30495,13056435,13056435#ivgStores,1
30496,13056440,13056440#ivgStores,1
30497,13056457,13056457#ivgStores,1
30498,15268308,15268308#eBags,1
30499,13056513,13056513#ivgStores,1
30500,13056549,13056549#ivgStores,1
30501,13056558,13056558#ivgStores,1
30502,13056565,13056565#ivgStores,1
30503,13056605,13056605#ivgStores,1
30504,13056608,13056608#ivgStores,1
30505,13056888,13056888#ivgStores,1
30506,13075230,13075230#ivgStores,1
30507,13081373,13081373#ivgStores,1
30508,15442709,15442709#eBags,1
30509,13081430,13081430#ivgStores,1
30510,13081544,13081544#ivgStores,1
30511,15525064,15525064#eBags,1
30512,15525108,15525108#eBags,1
30513,15525120,15525120#eBags,1
30514,15525130,15525130#eBags,1
30515,13259156,13259156#ivgStores,1
30516,15580562,15580562#eBags,1
30517,15580607,15580607#eBags,1
30518,15637072,15637072#eBags,1
30519,15637120,15637120#eBags,1
30520,39952364,39952364#Babyhaven,1
30521,15705839,15705839#eBags,1
30522,15743418,15743418#eBags,1
30523,15751608,15751608#eBags,1
30524,15751610,15751610#eBags,1
30525,15751648,15751648#eBags,1
30526,15751679,15751679#eBags,1
30527,15779560,15779560#eBags,1
30528,15779562,15779562#eBags,1
30529,15842140,15842140#eBags,1
30530,15992046,15992046#eBags,1
30531,14262038,14262038#ivgStores,1
30532,16225385,16225385#eBags,1
30533,14300080,14300080#ivgStores,1
30534,16225387,16225387#eBags,1
30535,16225402,16225402#eBags,1
30536,16332622,16332622#eBags,1
30537,16453823,16453823#eBags,1
30538,16489720,16489720#eBags,1
30539,16539484,16539484#eBags,1
30540,16539487,16539487#eBags,1
30541,16541378,16541378#eBags,1
30542,16561013,16561013#eBags,1
30543,16561718,16561718#eBags,1
30544,14590692,14590692#ivgStores,1
30545,16561786,16561786#eBags,1
30546,16561886,16561886#eBags,1
30547,16561921,16561921#eBags,1
30548,34074095,34074095#Babyhaven,1
30549,16561930,16561930#eBags,1
30550,16565536,16565536#eBags,1
30551,16621120,16621120#eBags,1
30552,29889954,29889954#Perf-Moto,1
30553,16660110,16660110#eBags,1
30554,16660759,16660759#eBags,1
30555,16660772,16660772#eBags,1
30556,16660778,16660778#eBags,1
30557,16792047,16792047#eBags,1
30558,16794808,16794808#eBags,1
30559,16794823,16794823#eBags,1
30560,39639515,39639515#Babyhaven,1
30561,16873978,16873978#eBags,1
30562,16874952,16874952#eBags,1
30563,16874966,16874966#eBags,1
30564,16927121,16927121#eBags,1
30565,16927122,16927122#eBags,1
30566,16927126,16927126#eBags,1
30567,16927131,16927131#eBags,1
30568,16933452,16933452#eBags,1
30569,16944283,16944283#eBags,1
30570,17032482,17032482#eBags,1
30571,17129605,17129605#eBags,1
30572,17129683,17129683#eBags,1
30573,17133293,17133293#eBags,1
30574,17134132,17134132#eBags,1
30575,17134137,17134137#eBags,1
30576,17134144,17134144#eBags,1
30577,17134166,17134166#eBags,1
30578,17211249,17211249#eBags,1
30579,17277012,17277012#eBags,1
30580,39505611,39505611#Babyhaven,1
30581,17323887,17323887#eBags,1
30582,17395941,17395941#eBags,1
30583,17395975,17395975#eBags,1
30584,14915802,14915802#ivgStores,1
30585,17449846,17449846#eBags,1
30586,14916415,14916415#ivgStores,1
30587,14922530,14922530#ivgStores,1
30588,17654766,17654766#eBags,1
30589,17756892,17756892#eBags,1
30590,17756998,17756998#eBags,1
30591,14927489,14927489#ivgStores,1
30592,17811940,17811940#eBags,1
30593,14927495,14927495#ivgStores,1
30594,17811959,17811959#eBags,1
30595,14928628,14928628#ivgStores,1
30596,14931223,14931223#ivgStores,1
30597,14962346,14962346#ivgStores,1
30598,15048429,15048429#ivgStores,1
30599,15066078,15066078#ivgStores,1
30600,15074420,15074420#ivgStores,1
30601,19316103,19316103#eBags,1
30602,15135097,15135097#ivgStores,1
30603,19426181,19426181#eBags,1
30604,15200080,15200080#ivgStores,1
30605,19480533,19480533#eBags,1
30606,29968971,29968971#Perf-Moto,1
30607,19480535,19480535#eBags,1
30608,19480536,19480536#eBags,1
30609,19486615,19486615#eBags,1
30610,19486715,19486715#eBags,1
30611,19486743,19486743#eBags,1
30612,15523649,15523649#ivgStores,1
30613,19500441,19500441#eBags,1
30614,19500501,19500501#eBags,1
30615,19500515,19500515#eBags,1
30616,19502573,19502573#eBags,1
30617,15569954,15569954#ivgStores,1
30618,19515824,19515824#eBags,1
30619,19519663,19519663#eBags,1
30620,19519674,19519674#eBags,1
30621,19519690,19519690#eBags,1
30622,19519701,19519701#eBags,1
30623,19519746,19519746#eBags,1
30624,19520014,19520014#eBags,1
30625,19527807,19527807#eBags,1
30626,19528118,19528118#eBags,1
30627,19534653,19534653#eBags,1
30628,19581623,19581623#eBags,1
30629,19581626,19581626#eBags,1
30630,19581655,19581655#eBags,1
30631,19581679,19581679#eBags,1
30632,19612975,19612975#eBags,1
30633,19691396,19691396#eBags,1
30634,19857112,19857112#eBags,1
30635,15734463,15734463#ivgStores,1
30636,10073780,10073780#eBags,1
30637,10333409,10333409#eBags,1
30638,10333828,10333828#eBags,1
30639,10910106,10910106#eBags,1
30640,11068339,11068339#eBags,1
30641,11084239,11084239#eBags,1
30642,11963014,11963014#eBags,1
30643,11988051,11988051#eBags,1
30644,15782862,15782862#ivgStores,1
30645,12180882,12180882#eBags,1
30646,12180946,12180946#eBags,1
30647,12181618,12181618#eBags,1
30648,12181790,12181790#eBags,1
30649,12181964,12181964#eBags,1
30650,12182004,12182004#eBags,1
30651,12182159,12182159#eBags,1
30652,12182308,12182308#eBags,1
30653,12183187,12183187#eBags,1
30654,12183227,12183227#eBags,1
30655,12183687,12183687#eBags,1
30656,12184399,12184399#eBags,1
30657,12184524,12184524#eBags,1
30658,16422760,16422760#ivgStores,1
30659,12184678,12184678#eBags,1
30660,12184899,12184899#eBags,1
30661,12185429,12185429#eBags,1
30662,12185456,12185456#eBags,1
30663,12185577,12185577#eBags,1
30664,12186064,12186064#eBags,1
30665,12186117,12186117#eBags,1
30666,12186264,12186264#eBags,1
30668,12186517,12186517#eBags,1
30669,12186543,12186543#eBags,1
30670,12186586,12186586#eBags,1
30671,12186744,12186744#eBags,1
30672,12186908,12186908#eBags,1
30673,12187139,12187139#eBags,1
30674,12187452,12187452#eBags,1
30675,16523654,16523654#ivgStores,1
30676,12187862,12187862#eBags,1
30677,16529184,16529184#ivgStores,1
30678,12329965,12329965#eBags,1
30679,12342991,12342991#eBags,1
30680,12348930,12348930#eBags,1
30681,12350801,12350801#eBags,1
30682,16829813,16829813#ivgStores,1
30683,16904407,16904407#ivgStores,1
30684,12361438,12361438#eBags,1
30685,12426058,12426058#eBags,1
30686,12427660,12427660#eBags,1
30687,12509674,12509674#eBags,1
30688,12528319,12528319#eBags,1
30689,17208278,17208278#ivgStores,1
30690,17218998,17218998#ivgStores,1
30691,17219007,17219007#ivgStores,1
30692,17219026,17219026#ivgStores,1
30693,12548023,12548023#eBags,1
30694,12548336,12548336#eBags,1
30695,42890771,42890771#Babyhaven,1
30696,13059364,13059364#eBags,1
30698,13219571,13219571#eBags,1
30699,17354260,17354260#ivgStores,1
30700,13246599,13246599#eBags,1
30701,13246601,13246601#eBags,1
30702,13246679,13246679#eBags,1
30703,13246714,13246714#eBags,1
30704,13252762,13252762#eBags,1
30705,13361243,13361243#eBags,1
30706,13376611,13376611#eBags,1
30707,13447814,13447814#eBags,1
30708,13730088,13730088#eBags,1
30709,13730090,13730090#eBags,1
30710,13730093,13730093#eBags,1
30711,13730102,13730102#eBags,1
30712,13730103,13730103#eBags,1
30713,13730105,13730105#eBags,1
30714,14005574,14005574#eBags,1
30715,17395958,17395958#ivgStores,1
30716,14032250,14032250#eBags,1
30717,14089787,14089787#eBags,1
30718,14313258,14313258#eBags,1
30719,14313310,14313310#eBags,1
30720,14562763,14562763#eBags,1
30721,14562788,14562788#eBags,1
30722,14574803,14574803#eBags,1
30723,14574804,14574804#eBags,1
30724,14664901,14664901#eBags,1
30725,29984560,29984560#Perf-Moto,1
30726,14712517,14712517#eBags,1
30727,14898797,14898797#eBags,1
30728,14967510,14967510#eBags,1
30729,14972567,14972567#eBags,1
30730,14972570,14972570#eBags,1
30731,15040066,15040066#eBags,1
30732,15040075,15040075#eBags,1
30733,15040740,15040740#eBags,1
30734,15040750,15040750#eBags,1
30735,29985123,29985123#Perf-Moto,1
30736,15042325,15042325#eBags,1
30737,15048335,15048335#eBags,1
30738,15081013,15081013#eBags,1
30739,15229562,15229562#eBags,1
30740,15406794,15406794#eBags,1
30741,15435530,15435530#eBags,1
30742,15525112,15525112#eBags,1
30743,15525117,15525117#eBags,1
30744,15525122,15525122#eBags,1
30745,15525133,15525133#eBags,1
30746,15637078,15637078#eBags,1
30747,15676265,15676265#eBags,1
30748,17480207,17480207#ivgStores,1
30749,15706009,15706009#eBags,1
30750,15706011,15706011#eBags,1
30751,15720536,15720536#eBags,1
30752,15738972,15738972#eBags,1
30753,15751620,15751620#eBags,1
30754,15751626,15751626#eBags,1
30755,15751644,15751644#eBags,1
30756,15751645,15751645#eBags,1
30757,15751682,15751682#eBags,1
30758,15751687,15751687#eBags,1
30759,16480776,16480776#eBags,1
30760,16489713,16489713#eBags,1
30761,16489717,16489717#eBags,1
30762,16531460,16531460#eBags,1
30763,16531857,16531857#eBags,1
30764,16561679,16561679#eBags,1
30765,16561685,16561685#eBags,1
30766,16561746,16561746#eBags,1
30767,29988577,29988577#Perf-Moto,1
30768,16561780,16561780#eBags,1
